	0	1	2	3	4
481	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8433/8433cleaned.fasta	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8491/8491cleaned.fasta	98.5054	1425	1572
482	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8433/8433cleaned.fasta	/home/aavalos/ecoli_MAGs/pat1_MAG/spades_output8331/8331cleaned.fasta	98.5013	1381	1572
483	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8433/8433cleaned.fasta	/home/aavalos/ecoli_MAGs/pat2_MAG/spades_output8377/8377cleaned.fasta	98.4743	1364	1572
484	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8433/8433cleaned.fasta	/home/aavalos/ecoli_MAGs/pat1_MAG/spades_output8336/8336cleaned.fasta	98.4664	1384	1572
485	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8433/8433cleaned.fasta	/home/aavalos/ecoli_MAGs/pat2_MAG/spades_output8376/8376cleaned.fasta	98.4617	1385	1572
486	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8433/8433cleaned.fasta	/home/aavalos/ecoli_MAGs/pat1_MAG/spades_output8338/8338cleaned.fasta	98.4615	1391	1572
487	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8433/8433cleaned.fasta	/home/aavalos/ecoli_MAGs/pat1_MAG/spades_output8332/8332cleaned.fasta	98.4471	1385	1572
488	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8433/8433cleaned.fasta	/home/aavalos/ecoli_MAGs/pat2_MAG/spades_output8378/8378cleaned.fasta	98.4274	1398	1572
489	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8433/8433cleaned.fasta	/home/aavalos/ecoli_MAGs/pat2_MAG/spades_output8381/8381cleaned.fasta	98.4163	1396	1572
490	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8433/8433cleaned.fasta	/home/aavalos/ecoli_MAGs/pat2_MAG/spades_output8387/8387cleaned.fasta	98.407	1399	1572
491	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8433/8433cleaned.fasta	/home/aavalos/ecoli_MAGs/pat2_MAG/spades_output8379/8379cleaned.fasta	98.3953	1383	1572
492	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8433/8433cleaned.fasta	/home/aavalos/ecoli_MAGs/pat2_MAG/spades_output8384/8384cleaned.fasta	98.388	1374	1572
493	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8433/8433cleaned.fasta	/home/aavalos/ecoli_MAGs/pat1_MAG/spades_output8335/8335cleaned.fasta	98.3548	1266	1572
494	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8433/8433cleaned.fasta	/home/aavalos/ecoli_MAGs/pat1_MAG/spades_output8330/8330cleaned.fasta	97.6793	866	1572
495	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8433/8433cleaned.fasta	/home/aavalos/ecoli_MAGs/pat7_MAG/spades_output8523/8523cleaned.fasta	97.5045	369	1572
496	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8433/8433cleaned.fasta	/home/aavalos/ecoli_MAGs/pat20_MAG/spades_output9116/9116cleaned.fasta	97.2614	435	1572
497	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8433/8433cleaned.fasta	/home/aavalos/ecoli_MAGs/pat17_MAG/spades_output9025/9025cleaned.fasta	97.084	1165	1572
498	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8433/8433cleaned.fasta	/home/aavalos/ecoli_MAGs/pat17_MAG/spades_output9033/9033cleaned.fasta	96.987	1243	1572
499	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8433/8433cleaned.fasta	/home/aavalos/ecoli_MAGs/pat18_MAG/spades_output9071/9071cleaned.fasta	96.9765	1249	1572
500	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8433/8433cleaned.fasta	/home/aavalos/ecoli_MAGs/pat18_MAG/spades_output9067/9067cleaned.fasta	96.9675	1259	1572
501	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8433/8433cleaned.fasta	/home/aavalos/ecoli_MAGs/pat34_MAG/spades_output9762/9762cleaned.fasta	96.9582	1235	1572
502	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8433/8433cleaned.fasta	/home/aavalos/ecoli_MAGs/pat18_MAG/spades_output9077/9077cleaned.fasta	96.9562	1243	1572
503	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8433/8433cleaned.fasta	/home/aavalos/ecoli_MAGs/pat18_MAG/spades_output9070/9070cleaned.fasta	96.9316	1254	1572
504	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8433/8433cleaned.fasta	/home/aavalos/ecoli_MAGs/pat34_MAG/spades_output9755/9755cleaned.fasta	96.8888	1171	1572
505	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8433/8433cleaned.fasta	/home/aavalos/ecoli_MAGs/pat2_MAG/spades_output8386/8386cleaned.fasta	96.8711	200	1572
506	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8433/8433cleaned.fasta	/home/aavalos/ecoli_MAGs/pat7_MAG/spades_output8528/8528cleaned.fasta	96.8429	122	1572
507	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8433/8433cleaned.fasta	/home/aavalos/ecoli_MAGs/pat17_MAG/spades_output9023/9023cleaned.fasta	96.7933	808	1572
508	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8433/8433cleaned.fasta	/home/aavalos/ecoli_MAGs/pat18_MAG/spades_output9069/9069cleaned.fasta	96.7262	965	1572
509	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8433/8433cleaned.fasta	/home/aavalos/ecoli_MAGs/pat17_MAG/spades_output9024/9024cleaned.fasta	95.7686	197	1572
510	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8433/8433cleaned.fasta	/home/aavalos/ecoli_MAGs/pat34_MAG/spades_output9763/9763cleaned.fasta	95.3583	53	1572
515	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat3_MAG/spades_output8418/8418cleaned.fasta	99.6538	1	1571
516	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat3_MAG/spades_output8417/8417cleaned.fasta	99.0478	1371	1571
517	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat3_MAG/spades_output8419/8419cleaned.fasta	99.0441	1369	1571
518	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat3_MAG/spades_output8422/8422cleaned.fasta	99.0347	1375	1571
519	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat3_MAG/spades_output8425/8425cleaned.fasta	99.0275	1338	1571
520	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat21_MAG/spades_output9210/9210cleaned.fasta	98.9906	1481	1571
521	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat21_MAG/spades_output9207/9207cleaned.fasta	98.9874	1481	1571
522	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat21_MAG/spades_output9208/9208cleaned.fasta	98.9868	1483	1571
523	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat21_MAG/spades_output9212/9212cleaned.fasta	98.9804	1487	1571
524	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat20_MAG/spades_output9122/9122cleaned.fasta	98.921	1424	1571
525	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat10_MAG/spades_output8598/8598cleaned.fasta	98.9052	1459	1571
526	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat10_MAG/spades_output8606/8606cleaned.fasta	98.9006	1461	1571
527	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat10_MAG/spades_output8596/8596cleaned.fasta	98.8902	1464	1571
528	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat22_MAG/spades_output9241/9241cleaned.fasta	98.8767	1482	1571
529	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat11_MAG/spades_output8628/8628cleaned.fasta	98.8739	1479	1571
530	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat11_MAG/spades_output8627/8627cleaned.fasta	98.8728	1478	1571
531	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat11_MAG/spades_output8629/8629cleaned.fasta	98.8647	1486	1571
532	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat22_MAG/spades_output9232/9232cleaned.fasta	98.8643	1485	1571
533	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat7_MAG/spades_output8518/8518cleaned.fasta	98.8632	1485	1571
534	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat22_MAG/spades_output9240/9240cleaned.fasta	98.858	1483	1571
535	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat11_MAG/spades_output8633/8633cleaned.fasta	98.8558	1483	1571
536	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat11_MAG/spades_output8625/8625cleaned.fasta	98.8547	1487	1571
537	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat7_MAG/spades_output8525/8525cleaned.fasta	98.8536	1489	1571
538	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat11_MAG/spades_output8623/8623cleaned.fasta	98.8464	1485	1571
539	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat7_MAG/spades_output8521/8521cleaned.fasta	98.8401	1487	1571
540	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat11_MAG/spades_output8622/8622cleaned.fasta	98.8373	1484	1571
541	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat7_MAG/spades_output8520/8520cleaned.fasta	98.8361	1477	1571
542	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat22_MAG/spades_output9231/9231cleaned.fasta	98.8359	1488	1571
543	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat11_MAG/spades_output8626/8626cleaned.fasta	98.8322	1486	1571
544	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat3_MAG/spades_output8421/8421cleaned.fasta	98.7019	1339	1571
545	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat14_MAG/spades_output8784/8784cleaned.fasta	98.6842	1444	1571
546	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat3_MAG/spades_output8416/8416cleaned.fasta	98.667	1443	1571
547	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat14_MAG/spades_output8779/8779cleaned.fasta	98.6643	1415	1571
548	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat14_MAG/spades_output8780/8780cleaned.fasta	98.661	1445	1571
549	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat14_MAG/spades_output8778/8778cleaned.fasta	98.6357	1425	1571
550	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat14_MAG/spades_output8783/8783cleaned.fasta	98.6177	1417	1571
551	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8489/8489cleaned.fasta	98.5904	1422	1571
552	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8493/8493cleaned.fasta	98.5831	1424	1571
553	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8488/8488cleaned.fasta	98.5587	1428	1571
554	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8491/8491cleaned.fasta	98.5571	1423	1571
555	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat1_MAG/spades_output8338/8338cleaned.fasta	98.4716	1392	1571
556	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat1_MAG/spades_output8331/8331cleaned.fasta	98.4534	1394	1571
557	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat1_MAG/spades_output8332/8332cleaned.fasta	98.4504	1392	1571
558	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat2_MAG/spades_output8377/8377cleaned.fasta	98.4504	1369	1571
559	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat2_MAG/spades_output8378/8378cleaned.fasta	98.4465	1399	1571
560	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat2_MAG/spades_output8381/8381cleaned.fasta	98.4421	1396	1571
561	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat2_MAG/spades_output8376/8376cleaned.fasta	98.4405	1393	1571
562	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat2_MAG/spades_output8387/8387cleaned.fasta	98.4319	1396	1571
563	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat2_MAG/spades_output8379/8379cleaned.fasta	98.4297	1387	1571
564	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat1_MAG/spades_output8336/8336cleaned.fasta	98.4268	1396	1571
565	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat2_MAG/spades_output8384/8384cleaned.fasta	98.3963	1375	1571
566	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat1_MAG/spades_output8335/8335cleaned.fasta	98.3535	1269	1571
567	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat1_MAG/spades_output8330/8330cleaned.fasta	97.6613	865	1571
568	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat7_MAG/spades_output8523/8523cleaned.fasta	97.5698	367	1571
569	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat20_MAG/spades_output9116/9116cleaned.fasta	97.2662	432	1571
570	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat17_MAG/spades_output9025/9025cleaned.fasta	97.1093	1170	1571
571	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat17_MAG/spades_output9033/9033cleaned.fasta	97.0049	1244	1571
572	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat34_MAG/spades_output9762/9762cleaned.fasta	96.997	1234	1571
573	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat7_MAG/spades_output8528/8528cleaned.fasta	96.9883	122	1571
574	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat18_MAG/spades_output9077/9077cleaned.fasta	96.9742	1241	1571
575	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat34_MAG/spades_output9755/9755cleaned.fasta	96.9593	1165	1571
576	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat18_MAG/spades_output9071/9071cleaned.fasta	96.9542	1251	1571
577	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat18_MAG/spades_output9070/9070cleaned.fasta	96.9457	1250	1571
578	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat18_MAG/spades_output9067/9067cleaned.fasta	96.9318	1261	1571
579	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat17_MAG/spades_output9023/9023cleaned.fasta	96.83	811	1571
580	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat18_MAG/spades_output9069/9069cleaned.fasta	96.8084	965	1571
581	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat2_MAG/spades_output8386/8386cleaned.fasta	96.75	200	1571
582	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat17_MAG/spades_output9024/9024cleaned.fasta	95.5513	201	1571
583	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	/home/aavalos/ecoli_MAGs/pat34_MAG/spades_output9763/9763cleaned.fasta	95.5095	53	1571
588	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8491/8491cleaned.fasta	/home/aavalos/ecoli_MAGs/pat2_MAG/spades_output8376/8376cleaned.fasta	99.1427	1421	1518
589	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8491/8491cleaned.fasta	/home/aavalos/ecoli_MAGs/pat2_MAG/spades_output8377/8377cleaned.fasta	99.1422	1388	1518
590	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8491/8491cleaned.fasta	/home/aavalos/ecoli_MAGs/pat1_MAG/spades_output8336/8336cleaned.fasta	99.1236	1416	1518
591	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8491/8491cleaned.fasta	/home/aavalos/ecoli_MAGs/pat2_MAG/spades_output8379/8379cleaned.fasta	99.1232	1405	1518
592	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8491/8491cleaned.fasta	/home/aavalos/ecoli_MAGs/pat1_MAG/spades_output8331/8331cleaned.fasta	99.1221	1421	1518
593	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8491/8491cleaned.fasta	/home/aavalos/ecoli_MAGs/pat2_MAG/spades_output8387/8387cleaned.fasta	99.1145	1423	1518
594	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8491/8491cleaned.fasta	/home/aavalos/ecoli_MAGs/pat2_MAG/spades_output8381/8381cleaned.fasta	99.1136	1423	1518
595	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8491/8491cleaned.fasta	/home/aavalos/ecoli_MAGs/pat1_MAG/spades_output8332/8332cleaned.fasta	99.1082	1425	1518
596	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8491/8491cleaned.fasta	/home/aavalos/ecoli_MAGs/pat1_MAG/spades_output8338/8338cleaned.fasta	99.1044	1428	1518
597	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8491/8491cleaned.fasta	/home/aavalos/ecoli_MAGs/pat2_MAG/spades_output8384/8384cleaned.fasta	99.0972	1396	1518
598	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8491/8491cleaned.fasta	/home/aavalos/ecoli_MAGs/pat2_MAG/spades_output8378/8378cleaned.fasta	99.0951	1424	1518
599	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8491/8491cleaned.fasta	/home/aavalos/ecoli_MAGs/pat1_MAG/spades_output8335/8335cleaned.fasta	99.0227	1297	1518
600	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8491/8491cleaned.fasta	/home/aavalos/ecoli_MAGs/pat21_MAG/spades_output9210/9210cleaned.fasta	98.6484	1410	1518
601	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8491/8491cleaned.fasta	/home/aavalos/ecoli_MAGs/pat21_MAG/spades_output9208/9208cleaned.fasta	98.6436	1410	1518
602	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8491/8491cleaned.fasta	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8432/8432cleaned.fasta	98.6404	1420	1518
603	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8491/8491cleaned.fasta	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8434/8434cleaned.fasta	98.6317	1419	1518
604	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8491/8491cleaned.fasta	/home/aavalos/ecoli_MAGs/pat22_MAG/spades_output9240/9240cleaned.fasta	98.6315	1428	1518
605	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8491/8491cleaned.fasta	/home/aavalos/ecoli_MAGs/pat21_MAG/spades_output9207/9207cleaned.fasta	98.6247	1411	1518
606	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8491/8491cleaned.fasta	/home/aavalos/ecoli_MAGs/pat7_MAG/spades_output8521/8521cleaned.fasta	98.6246	1429	1518
607	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8491/8491cleaned.fasta	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8441/8441cleaned.fasta	98.6243	1418	1518
608	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8491/8491cleaned.fasta	/home/aavalos/ecoli_MAGs/pat4_MAG/spades_output8433/8433cleaned.fasta	98.624	1419	1518
609	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8491/8491cleaned.fasta	/home/aavalos/ecoli_MAGs/pat21_MAG/spades_output9212/9212cleaned.fasta	98.621	1414	1518
610	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8491/8491cleaned.fasta	/home/aavalos/ecoli_MAGs/pat11_MAG/spades_output8628/8628cleaned.fasta	98.6172	1426	1518
611	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8491/8491cleaned.fasta	/home/aavalos/ecoli_MAGs/pat22_MAG/spades_output9232/9232cleaned.fasta	98.6116	1432	1518
612	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8491/8491cleaned.fasta	/home/aavalos/ecoli_MAGs/pat11_MAG/spades_output8625/8625cleaned.fasta	98.6095	1431	1518
613	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8491/8491cleaned.fasta	/home/aavalos/ecoli_MAGs/pat22_MAG/spades_output9231/9231cleaned.fasta	98.6039	1434	1518
614	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8491/8491cleaned.fasta	/home/aavalos/ecoli_MAGs/pat7_MAG/spades_output8518/8518cleaned.fasta	98.5999	1432	1518
615	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8491/8491cleaned.fasta	/home/aavalos/ecoli_MAGs/pat11_MAG/spades_output8623/8623cleaned.fasta	98.5974	1436	1518
616	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8491/8491cleaned.fasta	/home/aavalos/ecoli_MAGs/pat22_MAG/spades_output9241/9241cleaned.fasta	98.5961	1437	1518
617	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8491/8491cleaned.fasta	/home/aavalos/ecoli_MAGs/pat7_MAG/spades_output8525/8525cleaned.fasta	98.5949	1435	1518
618	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8491/8491cleaned.fasta	/home/aavalos/ecoli_MAGs/pat11_MAG/spades_output8627/8627cleaned.fasta	98.5893	1428	1518
619	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8491/8491cleaned.fasta	/home/aavalos/ecoli_MAGs/pat11_MAG/spades_output8626/8626cleaned.fasta	98.5847	1433	1518
620	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8491/8491cleaned.fasta	/home/aavalos/ecoli_MAGs/pat11_MAG/spades_output8633/8633cleaned.fasta	98.5841	1440	1518
621	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8491/8491cleaned.fasta	/home/aavalos/ecoli_MAGs/pat11_MAG/spades_output8622/8622cleaned.fasta	98.5837	1434	1518
622	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8491/8491cleaned.fasta	/home/aavalos/ecoli_MAGs/pat20_MAG/spades_output9122/9122cleaned.fasta	98.5792	1389	1518
623	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8491/8491cleaned.fasta	/home/aavalos/ecoli_MAGs/pat7_MAG/spades_output8520/8520cleaned.fasta	98.5783	1430	1518
624	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8491/8491cleaned.fasta	/home/aavalos/ecoli_MAGs/pat11_MAG/spades_output8629/8629cleaned.fasta	98.5753	1440	1518
625	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8491/8491cleaned.fasta	/home/aavalos/ecoli_MAGs/pat3_MAG/spades_output8419/8419cleaned.fasta	98.5705	1354	1518
626	/home/aavalos/ecoli_MAGs/pat6_MAG/spades_output8491/8491cleaned.fasta	/home/aavalos/ecoli_MAGs/pat3_MAG/spades_output8422/8422cleaned.fasta	98.5644	1357	1518
